event_id,client_id,ts,hour,time_bucket,location,device,department,label,is_anomaly,anomaly_type
0de24614-d6c8-46b7-a043-83ada3161700,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756053545,4,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
1727e4b7-a20c-4dd7-8457-b4742a4207df,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756137725,4,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
e44460b5-fa3e-4021-8f83-e75dab79f37d,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756049382,4,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
c647b89f-9fc6-478d-b039-a4516f13c0c7,89e359b4-2a0f-4550-a0e7-e2f1747bbada,1756068071,10,bucket_6_12,delhi,tablet,math,1,0,normal
b60be374-dde8-4f42-89a1-07d718c1d9be,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,14,bucket_12_18,bangalore,desktop,cs,0,0,normal
bd70c4df-4ac5-40f3-98db-a11934719740,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756040268,3,bucket_0_6,blacklisted_region,suspicious_browser,unknown,0,1,suspicious_access
372d08ac-ef46-4fa8-8205-41e22a07905f,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756040895,3,bucket_0_6,blacklisted_region,suspicious_browser,unknown,0,1,suspicious_access
2757c4e5-2f1a-4c3d-857f-e13db131e743,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756005055,3,bucket_0_6,blacklisted_region,suspicious_browser,unknown,0,1,suspicious_access
3489232a-93eb-4b2c-a7f3-f416fafe83e6,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756068071,13,bucket_12_18,delhi,phone1,eng,1,0,normal
264cee95-2219-4f6b-ae09-4035c040ec35,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756068071,9,bucket_6_12,bangalore,laptop1,math,1,0,normal
3de1b2c5-35ea-4480-8845-5a541ed164c0,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756068071,14,bucket_12_18,bangalore,phone1,cs,1,0,normal
76b89570-d91e-4627-aed6-74cfea62f4db,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,11,bucket_6_12,bangalore,laptop1,math,1,0,normal
4acc97fa-f855-47d7-a09f-8fce11819d00,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,11,bucket_6_12,mumbai,legion,cs,1,0,normal
c1841522-d850-4c29-b428-b46569e10b65,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,15,bucket_12_18,mumbai,phone1,cs,1,0,normal
fd6a60ac-26c6-496f-a91b-b5bf1137b5ce,60cf5959-85ae-4e29-a88b-9bb744656f8c,1755989464,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
0c74d9fb-e723-45d1-b7ab-14afff633664,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756066703,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
a931651f-9358-4903-a626-e1e05f0c26cf,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756144176,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
cef30ed8-563c-4044-a4d7-de0a9e293c9b,60cf5959-85ae-4e29-a88b-9bb744656f8c,1755996099,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
bc21ffab-14c5-4c97-b3c5-b2d6ed61b552,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756018637,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
98cfb2f3-8474-425a-bce7-760c1f928a50,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756068071,9,bucket_6_12,bangalore,laptop1,eng,1,0,normal
c9b1e3fd-8f54-44a7-8746-cce8e65974b2,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756068071,11,bucket_6_12,mumbai,phone1,cs,1,0,normal
ab00f6e3-0778-46f1-98fd-5ea4f1b3c875,714da602-3789-44aa-9fb5-5740ee9acad2,1756068071,15,bucket_12_18,delhi,phone1,cs,1,0,normal
8e3a8482-9b6c-45de-8973-c62b0a754b42,523de4ba-6f9f-4acd-b8ae-7c3cdd25e62d,1756068071,14,bucket_12_18,mumbai,legion,cs,1,0,normal
36fb88bd-787c-4de8-975e-669870c75c6d,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,12,bucket_12_18,chennai,laptop1,cs,0,0,normal
b7ab1927-7784-4082-8ad1-7e5004f842c6,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756068071,10,bucket_6_12,chennai,laptop1,eng,1,0,normal
b40241f4-e118-4d8b-bfcb-54fee81f7008,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756152581,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
376ce1d9-0a6a-4366-a5cc-55c3a22bba31,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756085950,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
ee6fe2d0-38e9-4118-8697-d32c272f32d4,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756018044,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
b9b9bb4a-bd01-4aab-942c-9e30aba1a64e,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756101356,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
9e407c58-735f-4798-b464-2c02b405bf8b,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756087988,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
219df059-0e50-46a4-86fe-0d830a4a7e8b,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756035362,1,bucket_0_6,unknown_country,suspicious_browser,external,0,1,suspicious_access
32df05a2-aad9-4f75-a82b-16ad1cd39a09,d6d412d2-8070-49d5-ac65-99413c5a75d6,1756068071,15,bucket_12_18,bangalore,tablet,cs,1,0,normal
0c5b76d1-6871-4df3-afa8-9bc1f548f233,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756027384,2,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
b38841eb-1927-4288-b073-237cd56fb3c4,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756132653,2,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
05a4c7be-3639-472f-895d-ac7671c3ce4e,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756152781,2,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
9ae2c10d-399a-4970-8c35-75c206b4e85e,89e359b4-2a0f-4550-a0e7-e2f1747bbada,1756068071,9,bucket_6_12,chennai,laptop1,cs,0,0,normal
27cb1888-f3bd-4325-8d6d-7c730991eae0,61d7625c-b24d-41b1-b077-ea1104633eea,1756068071,10,bucket_6_12,bangalore,phone1,math,1,0,normal
8119e758-b4a8-4c08-bc1d-a7a294d1600e,61d7625c-b24d-41b1-b077-ea1104633eea,1756068071,11,bucket_6_12,mumbai,phone1,cs,1,0,normal
f94d2535-9edb-4ca9-a129-8b080a636a87,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,17,bucket_12_18,chennai,tablet,cs,1,0,normal
0cf0662c-e7d0-4c79-af96-cf663a449d5c,e33edff3-b674-47c9-9682-5f8995d48229,1756068071,12,bucket_12_18,chennai,phone1,math,1,0,normal
68cd761c-98d3-4637-8ce8-c813794b34c9,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756068071,17,bucket_12_18,mumbai,phone1,math,1,0,normal
c906075d-3509-49ea-bb9a-dc712e21bec6,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756068071,14,bucket_12_18,bangalore,desktop,cs,1,0,normal
674199dc-e290-4919-bf6c-410bc026e413,df5d367d-6174-4411-9834-78be61f0a300,1756010013,4,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
4ed9c372-6866-4fb2-afa8-61b6e7894439,df5d367d-6174-4411-9834-78be61f0a300,1756030503,4,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
9df4c5fd-afd4-4771-95c3-a7560fa15de6,df5d367d-6174-4411-9834-78be61f0a300,1756033299,4,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
46660724-6cc7-4076-bdb3-a79a1d2f074f,df5d367d-6174-4411-9834-78be61f0a300,1756026476,4,bucket_0_6,suspicious_location,tor_exit_node,unknown,0,1,suspicious_access
181cbf2d-ded5-43c5-b1da-5d68d09a2565,debb3e86-ce4f-4c7e-ac51-3aeae35df148,1756068071,11,bucket_6_12,mumbai,phone1,cs,1,0,normal
176cd6d5-c7d4-4626-8284-e6ff6ab301c4,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756100174,1,bucket_0_6,suspicious_location,suspicious_browser,unknown,0,1,suspicious_access
675c49ae-c4fc-442c-bf73-efb314b9abe5,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756080881,1,bucket_0_6,suspicious_location,suspicious_browser,unknown,0,1,suspicious_access
900d209d-0eee-48a3-9c21-d30ec5aa8d7d,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756071485,1,bucket_0_6,suspicious_location,suspicious_browser,unknown,0,1,suspicious_access
f97f9815-eb8d-441d-a411-5936c2108fdf,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756134711,1,bucket_0_6,suspicious_location,suspicious_browser,unknown,0,1,suspicious_access
5dd15b1b-164b-4e80-9501-f7f5b98015e9,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756020642,1,bucket_0_6,suspicious_location,suspicious_browser,unknown,0,1,suspicious_access
763dc15b-f486-4217-91ea-cada072284f8,a89bb3fe-00f6-45ce-a5fe-af809a1a13a7,1756068071,11,bucket_6_12,chennai,legion,cs,1,0,normal
edad86a6-00a3-4619-9d89-e9e7f6937c46,04654a65-c5e8-4f9b-869a-54b93c911800,1756068071,10,bucket_6_12,chennai,laptop1,math,1,0,normal
76644b70-c2a4-40bb-9a76-772c7ad84231,e33edff3-b674-47c9-9682-5f8995d48229,1756068071,17,bucket_12_18,chennai,tablet,math,1,0,normal
433b79ec-c442-4a92-965b-d9f2c495208b,e33edff3-b674-47c9-9682-5f8995d48229,1756068071,10,bucket_6_12,delhi,phone1,cs,1,0,normal
f4bb8d04-42f0-4812-9d93-e7ec7c9faf44,d6d412d2-8070-49d5-ac65-99413c5a75d6,1756068071,16,bucket_12_18,bangalore,laptop1,cs,1,0,normal
2a968082-2437-42c2-8225-8ae6121561e2,c9617421-478a-41c1-bbee-47b21172d190,1756068071,17,bucket_12_18,mumbai,phone1,math,1,0,normal
b725f4c0-c0b3-43e6-9285-a67081148aba,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756068071,9,bucket_6_12,delhi,tablet,cs,1,0,normal
d7fc08b8-ac72-4ff9-934b-3fa4fe6fb7e8,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756068071,13,bucket_12_18,chennai,legion,eng,1,0,normal
3bbc5402-a816-455d-b931-446a504f81b6,89e359b4-2a0f-4550-a0e7-e2f1747bbada,1756068071,17,bucket_12_18,chennai,laptop1,cs,1,0,normal
313ca27d-91df-4695-a0c4-d768f018fd57,df5d367d-6174-4411-9834-78be61f0a300,1756068071,15,bucket_12_18,delhi,phone1,math,1,0,normal
285c77fe-113e-4e4b-966a-8f4947d2b108,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756053281,23,bucket_18_24,blacklisted_region,unknown_device,external,0,1,suspicious_access
ec55dd7a-8c05-4602-96ef-8c4e98d6273d,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756118309,23,bucket_18_24,blacklisted_region,unknown_device,external,0,1,suspicious_access
29aaab3e-ebe3-4bde-ac8c-8bdc7fa9d48f,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756121978,23,bucket_18_24,blacklisted_region,unknown_device,external,0,1,suspicious_access
1442e703-a974-4563-8785-de397b3b9b49,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756068071,11,bucket_6_12,chennai,tablet,cs,1,0,normal
513a66d3-da87-4a33-856b-6ed6eddd3038,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756068071,15,bucket_12_18,delhi,phone1,cs,1,0,normal
215c97c7-fee5-4169-84aa-ab8d573e4de6,a89bb3fe-00f6-45ce-a5fe-af809a1a13a7,1756068071,17,bucket_12_18,delhi,legion,eng,1,0,normal
827b8431-195d-4013-abf8-b3f906cb7186,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,15,bucket_12_18,chennai,tablet,eng,1,0,normal
ebc67d0d-5cee-4f18-a559-df038185f5fd,94e10759-12fc-441a-aa97-c6f3019d4824,1756068071,17,bucket_12_18,chennai,legion,cs,1,0,normal
946f9acb-ec21-4ca1-b15c-2c2501ee5bc7,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1755993647,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
af73f288-a91b-42c1-8bc8-674df8bcfb53,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756100525,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
d638e04f-e2a0-41c3-9f2d-06b703ec9f53,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756111707,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
de4f38ea-ec93-4c77-a85a-d629015843e8,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756016316,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
4b934082-a1a5-4cc5-8104-164354e80fd9,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756074355,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
9d8109b8-de3e-4d56-bd1a-0a65da748f34,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756114182,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
2e4a4b0c-f5b2-49a4-98a6-4761afee391f,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756085951,3,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
151560b8-1162-45d6-9c02-41c2fdc585a4,c9617421-478a-41c1-bbee-47b21172d190,1756068071,9,bucket_6_12,chennai,legion,math,0,0,normal
f5d5ad8b-0494-4509-9cba-6f2fce7471d1,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,14,bucket_12_18,delhi,legion,math,1,0,normal
fbcf2b6b-358b-48b1-8cc4-384951477a10,714da602-3789-44aa-9fb5-5740ee9acad2,1756068071,12,bucket_12_18,delhi,phone1,cs,1,0,normal
6ac67a3d-4110-4d99-9654-a8059f1e0961,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756068071,16,bucket_12_18,delhi,laptop1,cs,1,0,normal
a4006953-3acb-42d7-bf73-25bfba0cce29,714a49ec-2903-4b00-9af8-84b8dd0b27ef,1756068071,9,bucket_6_12,chennai,legion,cs,1,0,normal
a736032f-367a-4e53-b3c9-1a776fee3388,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756068071,15,bucket_12_18,bangalore,tablet,cs,1,0,normal
f4227b56-5357-4adf-9e8c-65c2495de8e8,c9617421-478a-41c1-bbee-47b21172d190,1756068071,16,bucket_12_18,bangalore,legion,cs,1,0,normal
7c729519-449d-4409-83be-a0e458cbf3ec,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756068071,10,bucket_6_12,chennai,laptop1,math,1,0,normal
c83ef31e-04ba-4e65-885a-a675e620652b,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756068071,12,bucket_12_18,chennai,tablet,eng,1,0,normal
2267fcf4-30dc-4185-a743-bfeacf7900d5,e8c449c0-5149-405c-91c2-318e7b77956c,1756076236,2,bucket_0_6,unknown_country,tor_exit_node,unknown,0,1,suspicious_access
992d7b97-0dd8-4581-b39f-e7a774e708a5,e8c449c0-5149-405c-91c2-318e7b77956c,1756043845,2,bucket_0_6,unknown_country,tor_exit_node,unknown,0,1,suspicious_access
202d8280-8f46-4ce0-87e4-8a5506e2c10f,e8c449c0-5149-405c-91c2-318e7b77956c,1756140430,2,bucket_0_6,unknown_country,tor_exit_node,unknown,0,1,suspicious_access
c010946c-e614-4ad1-a4f1-9f34431709ec,e8c449c0-5149-405c-91c2-318e7b77956c,1755997780,2,bucket_0_6,unknown_country,tor_exit_node,unknown,0,1,suspicious_access
9c4bfc37-9d37-40e1-a596-75ec395ee6eb,e8c449c0-5149-405c-91c2-318e7b77956c,1756132065,2,bucket_0_6,unknown_country,tor_exit_node,unknown,0,1,suspicious_access
56048500-82bd-43e7-b584-96197738b035,714a49ec-2903-4b00-9af8-84b8dd0b27ef,1756068071,11,bucket_6_12,chennai,laptop1,cs,0,0,normal
30f39d57-6107-4835-8f2e-2906bb4cd94d,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756068071,16,bucket_12_18,bangalore,phone1,math,1,0,normal
89acec65-d311-4cdf-9c46-1d07eacba936,df5d367d-6174-4411-9834-78be61f0a300,1756068071,10,bucket_6_12,chennai,phone1,cs,1,0,normal
ad201a8e-47b5-463a-9c78-415f506eddd2,df5d367d-6174-4411-9834-78be61f0a300,1756064368,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
aab38d66-d728-4e80-9e97-c278e8910cb8,df5d367d-6174-4411-9834-78be61f0a300,1756009958,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
eb2e0ebf-b4a9-4ab6-b017-c46eb8cf2a1c,df5d367d-6174-4411-9834-78be61f0a300,1756018526,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
e9a0b5ee-b810-4e3e-baaa-2e650990d01c,df5d367d-6174-4411-9834-78be61f0a300,1756079566,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
07da72a1-4f25-475a-8a3e-04ca9d417f74,df5d367d-6174-4411-9834-78be61f0a300,1756039415,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
685b1ced-7b6f-40cf-9a93-bd4bc2366582,df5d367d-6174-4411-9834-78be61f0a300,1756097764,1,bucket_0_6,unknown_country,suspicious_browser,unknown,0,1,suspicious_access
f9ed8202-e7cf-44e1-aac4-8c741c6d8729,7655a929-4193-4f88-bb1b-5b775a90d5d7,1756068071,12,bucket_12_18,mumbai,phone1,cs,1,0,normal
5e1b7fce-1018-48d5-93de-a858913e1941,94e10759-12fc-441a-aa97-c6f3019d4824,1756068071,9,bucket_6_12,delhi,desktop,cs,1,0,normal
ad2d6fd1-4ac3-4b07-a3e2-2804ba409bb0,e8c449c0-5149-405c-91c2-318e7b77956c,1756068071,16,bucket_12_18,chennai,desktop,cs,1,0,normal
5e388ae7-bb0d-4e57-9f94-8e2d841b73c7,523de4ba-6f9f-4acd-b8ae-7c3cdd25e62d,1756068071,17,bucket_12_18,chennai,phone1,eng,1,0,normal
288d7804-4bf0-41e2-9b3f-5c49cdaf0e3e,df5d367d-6174-4411-9834-78be61f0a300,1756068071,15,bucket_12_18,chennai,laptop1,cs,1,0,normal
74dd58a9-f5b0-4f40-b026-3589599bed69,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,12,bucket_12_18,mumbai,phone1,math,1,0,normal
f047555e-c7d0-40ee-9828-5884a9a0be1e,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756068071,12,bucket_12_18,mumbai,legion,cs,1,0,normal
e4d4a4b9-9836-4d4a-b017-a3ae9d36fb27,debb3e86-ce4f-4c7e-ac51-3aeae35df148,1756068071,12,bucket_12_18,mumbai,laptop1,cs,1,0,normal
57761a5c-ed3b-4c7f-9954-e146cdbf41b1,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756068071,12,bucket_12_18,bangalore,legion,cs,1,0,normal
f8464d14-22c3-4991-93e9-060e368ed60f,714a49ec-2903-4b00-9af8-84b8dd0b27ef,1756068071,15,bucket_12_18,bangalore,laptop1,cs,1,0,normal
6cde9a7d-0a34-4e4d-9cc9-5fff2d5198f5,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756068071,16,bucket_12_18,bangalore,legion,math,0,0,normal
135c079e-a665-4da4-952b-b6cb219c5ef2,523de4ba-6f9f-4acd-b8ae-7c3cdd25e62d,1756068071,15,bucket_12_18,mumbai,phone1,cs,1,0,normal
fa374aed-befe-4205-9254-58260ed46be5,df5d367d-6174-4411-9834-78be61f0a300,1756068071,16,bucket_12_18,delhi,laptop1,cs,1,0,normal
67d72842-336c-4eec-a105-da775d558f5e,94e10759-12fc-441a-aa97-c6f3019d4824,1756068071,16,bucket_12_18,delhi,laptop1,cs,1,0,normal
8a45670a-68d2-4ffa-a405-355dfcb973eb,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,11,bucket_6_12,mumbai,legion,cs,1,0,normal
25f6e7c2-30c2-4951-ab8d-806b0ea4fc41,89e359b4-2a0f-4550-a0e7-e2f1747bbada,1756068071,14,bucket_12_18,bangalore,laptop1,math,0,0,normal
4a444c71-43bd-46ae-a1ef-e3e46fbbe8da,ed71250f-c819-44b9-8de8-23a76280ab13,1756068071,10,bucket_6_12,chennai,laptop1,cs,1,0,normal
180aa04d-4fa1-43b1-9654-624e8ccf1f1a,61d7625c-b24d-41b1-b077-ea1104633eea,1756068071,9,bucket_6_12,bangalore,legion,math,0,0,normal
dea1f1cb-44fc-44fd-9393-d9457e2d234d,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,9,bucket_6_12,delhi,legion,cs,0,0,normal
81bfd8a9-83e6-4bbf-9dab-9f2e33712ab6,df5d367d-6174-4411-9834-78be61f0a300,1756068071,17,bucket_12_18,mumbai,tablet,math,1,0,normal
d745d07d-5068-4ab6-988d-5aca23210d61,debb3e86-ce4f-4c7e-ac51-3aeae35df148,1756068071,16,bucket_12_18,mumbai,laptop1,cs,1,0,normal
8d23943e-09a3-4ddf-b9a3-c10230241bc7,714a49ec-2903-4b00-9af8-84b8dd0b27ef,1756068071,12,bucket_12_18,bangalore,laptop1,cs,1,0,normal
1586d764-a583-406b-8050-5b6716666345,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756068071,11,bucket_6_12,mumbai,legion,math,1,0,normal
5a912198-ff75-44ac-a9d4-9f4692a80732,60cf5959-85ae-4e29-a88b-9bb744656f8c,1756068071,10,bucket_6_12,mumbai,desktop,math,0,0,normal
39ff55d7-43b8-4dfd-ad85-273807c4b50e,61d7625c-b24d-41b1-b077-ea1104633eea,1756068071,9,bucket_6_12,bangalore,legion,eng,1,0,normal
27cd2bb9-04eb-4a35-a3b6-e2163710c42a,94e10759-12fc-441a-aa97-c6f3019d4824,1756068071,16,bucket_12_18,mumbai,legion,eng,1,0,normal
db60413b-1ed1-4cc2-8fb1-a86cdcec11e8,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756133922,2,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
2c38efa4-77d3-4c91-9407-2259ace74f5d,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756085133,2,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
04c3de19-d98f-4e40-b2da-eb9a1e97a592,3252698c-3d5b-430f-8feb-eda4d991ca0e,1756051130,2,bucket_0_6,blacklisted_region,tor_exit_node,external,0,1,suspicious_access
9ad94152-7218-455b-aa57-f3bb82ac2e85,523de4ba-6f9f-4acd-b8ae-7c3cdd25e62d,1756068071,11,bucket_6_12,chennai,tablet,eng,1,0,normal
2b91aa8e-e272-4345-9d58-b67c9606b92f,50a68f04-261e-4fa4-9319-700df2a0d332,1756068071,16,bucket_12_18,delhi,laptop1,cs,0,0,normal
83eb71ed-cece-4c05-ac59-56869aaf0a7d,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756068071,17,bucket_12_18,chennai,phone1,cs,0,0,normal
22920b31-25ba-4a75-a0ec-01c7bd3454c0,15777e9c-a85b-49d7-9a00-e16884b67b3e,1756068071,12,bucket_12_18,bangalore,desktop,math,1,0,normal
59847dc2-0fb9-435b-a8c0-8fc03cf86334,5edc18db-0dcb-4f23-98d3-54a5e8e31718,1756068071,14,bucket_12_18,chennai,legion,eng,1,0,normal
d25d39cc-f099-4a95-9af2-cffb9b4156ff,e8c449c0-5149-405c-91c2-318e7b77956c,1756068071,16,bucket_12_18,delhi,legion,cs,1,0,normal
236dd78f-86d4-42df-95f6-afaa04cdd116,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756040751,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
c9a27290-c306-4e0b-87ce-c18feae0c9be,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756072790,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
62fc621d-fb1f-4bc1-b4d7-0c070dbfd96e,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756068814,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
c8ac8135-f66c-4816-9c2c-8fb6c1226935,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756130309,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
0facf9ab-56f4-4533-a296-aaf074d96024,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756110568,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
b93867ee-81b8-45e6-bbcc-f9aa019d0461,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756138327,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
e29c2d9b-22e1-4247-bd33-0cec5ac4430b,f35d3a22-1f79-4cff-9c7f-3f9131f169c9,1756076897,3,bucket_0_6,unknown_country,tor_exit_node,external,0,1,suspicious_access
04810908-e617-4ade-b489-e79f99ccd141,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,15,bucket_12_18,mumbai,phone1,math,1,0,normal
5bbd25b2-73d5-4259-a865-60c106df869a,e33edff3-b674-47c9-9682-5f8995d48229,1756063180,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
1d44f873-14b4-4a8a-a522-2113f5656cf0,e33edff3-b674-47c9-9682-5f8995d48229,1756033505,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
6f772b37-3ae6-4e0f-8a91-a90cbf36705c,e33edff3-b674-47c9-9682-5f8995d48229,1756138913,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
9e6f7d1c-88bb-4cee-bb8f-c9603591e14e,e33edff3-b674-47c9-9682-5f8995d48229,1756132797,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
4cedcc43-f608-4bb0-a26d-b77a3cefa1c6,e33edff3-b674-47c9-9682-5f8995d48229,1756136642,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
8f239b5b-d69d-462d-9d73-2bbafdbd1784,e33edff3-b674-47c9-9682-5f8995d48229,1756034325,23,bucket_18_24,suspicious_location,tor_exit_node,external,0,1,suspicious_access
1469e99b-5e7c-43f4-947e-491cfb0c2387,f061ae8b-1ff7-4778-b544-41a7c297ac80,1756068071,11,bucket_6_12,chennai,laptop1,cs,1,0,normal
f0d197cf-a118-4421-a0cb-9e223b314131,0ff0a0b3-adbe-4e96-8862-9ddee92b7f75,1756068071,13,bucket_12_18,bangalore,phone1,eng,1,0,normal
c7df42c4-b342-4567-816c-f2350987af49,ebb00c7b-2731-4e87-ac8a-c628cba80e1e,1756068071,12,bucket_12_18,mumbai,legion,cs,1,0,normal
